,id,label1,neutral1,pos1,neg1,label2,neutral2,pos2,neg2,label3,neutral3,pos3,neg3
17,198532943,neutral,0.735777893,0.439976886,0.560023114,neg,0.407064029,0.466537622,0.533462378,neg,0.466254735,0.431272684,0.568727316
18,84772025,pos,0.07285307,0.508559087,0.491440913,pos,0.292126443,0.605170781,0.394829219,neutral,0.570818263,0.459304436,0.540695564
19,3233309342,neutral,0.684405418,0.826618359,0.173381641,neutral,0.832796205,0.394320456,0.605679544,neutral,0.783671763,0.532153242,0.467846758
20,371898274,pos,0.224910361,0.722818124,0.277181876,neutral,0.658538624,0.24266865,0.75733135,pos,0.267176421,0.528246953,0.471753047
21,3706343775,neutral,0.9766116,0.550162726,0.449837274,neg,0.229606852,0.247698709,0.752301291,pos,0.116952239,0.617167392,0.382832608
22,366811006,pos,0.435737969,0.506941991,0.493058009,neutral,0.709070147,0.506992348,0.493007652,neg,0.37124692,0.389287849,0.610712151
23,727310635,neg,0.085923457,0.308882294,0.691117706,neutral,0.692667003,0.475714324,0.524285676,neg,0.428722833,0.427970674,0.572029326
24,254643462,neutral,0.709287651,0.534271018,0.465728982,pos,0.391011451,0.650667897,0.349332103,neutral,0.598937627,0.664413567,0.335586433
25,3243913086,neutral,0.628784818,0.717290636,0.282709364,neutral,0.904224579,0.601860616,0.398139384,neg,0.466535795,0.476618473,0.523381527
26,599748128,neutral,0.649102435,0.449986455,0.550013545,pos,0.100462256,0.640984638,0.359015362,neutral,0.751074534,0.328085702,0.671914298
27,703392684,pos,0.15296136,0.51997471,0.48002529,neg,0.125226074,0.372656866,0.627343134,neg,0.438004425,0.217466901,0.782533099
28,92670247,neutral,0.901538667,0.721860503,0.278139497,neutral,0.856385956,0.376524167,0.623475833,pos,0.377697788,0.642457748,0.357542252
29,3317253353,neutral,0.702562564,0.287209458,0.712790542,neg,0.159214876,0.306033661,0.693966339,pos,0.155470293,0.591903971,0.408096029
30,389609128,neg,0.234316302,0.263502013,0.736497987,neutral,0.725016894,0.796818923,0.203181077,neutral,0.824684244,0.644720379,0.355279621
31,2826743402,neutral,0.8401868,0.634331955,0.365668045,neutral,0.842298284,0.594141127,0.405858873,neutral,0.543508184,0.564131946,0.435868054
32,2887201159,neg,0.169300453,0.146979669,0.853020331,neg,0.205506011,0.470138203,0.529861797,neutral,0.770649331,0.480191912,0.519808088
33,2267773146,neutral,0.781077143,0.632421867,0.367578133,neutral,0.799208364,0.546797626,0.453202374,neutral,0.881661134,0.512681593,0.487318407
34,313993289,pos,0.067052934,0.743702981,0.256297019,neg,0.354394234,0.400668779,0.599331221,neg,0.334064026,0.467388138,0.532611862
35,2165080617,pos,0.316255851,0.576645575,0.423354425,neg,0.178184054,0.277127217,0.722872783,neg,0.106513309,0.264129366,0.735870634
36,1090128866,neutral,0.588298944,0.329802091,0.670197909,pos,0.208050486,0.752498184,0.247501816,pos,0.111364211,0.640673109,0.359326891
37,2897242945,neg,0.215202726,0.360289434,0.639710566,pos,0.090583713,0.84030524,0.15969476,pos,0.199528035,0.749494059,0.250505941
38,3228008678,neg,0.220833968,0.145687875,0.854312125,neg,0.143688691,0.204539114,0.795460886,neg,0.24856952,0.244841332,0.755158668
39,3428266942,neutral,0.790074901,0.483309869,0.516690131,pos,0.47780934,0.53498328,0.46501672,pos,0.162841815,0.781773469,0.218226531
40,330633276,neutral,0.811909915,0.85639983,0.14360017,pos,0.268817524,0.589784794,0.410215206,neutral,0.785291724,0.689277595,0.310722405
41,344336841,pos,0.480496051,0.689794574,0.310205426,pos,0.338405964,0.53842809,0.46157191,pos,0.371952901,0.624369606,0.375630394
42,50383752,pos,0.03334454,0.809873103,0.190126897,neg,0.345581929,0.340469983,0.659530017,pos,0.188588658,0.558356099,0.441643901
43,20408891,pos,0.313952365,0.738381615,0.261618385,pos,0.147929162,0.578256344,0.421743656,pos,0.090430154,0.633749915,0.366250085
44,2716245600,neg,0.197429628,0.226272171,0.773727829,neutral,0.776369607,0.224656873,0.775343127,neutral,0.615324804,0.338078674,0.661921326
45,2407302944,neg,0.181528706,0.17969889,0.82030111,neg,0.155285556,0.416246184,0.583753816,neutral,0.835487643,0.158914659,0.841085341
46,2235466475,neutral,0.856948856,0.429081583,0.570918417,neutral,0.537852694,0.62041718,0.37958282,neg,0.318684526,0.456412614,0.543587386
47,443443540,neutral,0.595089061,0.490448001,0.509551999,neg,0.369901059,0.400922044,0.599077956,neutral,0.865067682,0.520866009,0.479133991
48,1101751873,neutral,0.688306014,0.600387317,0.399612683,pos,0.368580135,0.529756059,0.470243941,neutral,0.740756677,0.620751905,0.379248095
49,127374165,neutral,0.827296431,0.644303306,0.355696694,neg,0.449811293,0.177460249,0.822539751,pos,0.409671674,0.622322311,0.377677689
50,509083512,pos,0.481430463,0.84001533,0.15998467,pos,0.396263814,0.63760728,0.36239272,pos,0.17257851,0.698684208,0.301315792
51,960745897,neutral,0.702308333,0.634007838,0.365992162,neutral,0.943070509,0.35628347,0.64371653,pos,0.471147221,0.75268314,0.24731686
52,2864978560,pos,0.323626902,0.76158956,0.23841044,neg,0.219868548,0.414884087,0.585115913,pos,0.458695332,0.63995165,0.36004835
53,3023218459,pos,0.272983187,0.670790214,0.329209786,neutral,0.564507674,0.547373513,0.452626487,neutral,0.638389866,0.53827366,0.46172634
54,2990781417,neutral,0.897933047,0.762460218,0.237539782,neutral,0.864110631,0.598677748,0.401322252,neutral,0.683115469,0.670819011,0.329180989
55,282189177,neutral,0.636317182,0.33945189,0.66054811,neg,0.447072631,0.499073393,0.500926607,neutral,0.604278139,0.507930449,0.492069551
56,19965948,neg,0.155317835,0.407805076,0.592194924,neg,0.47780934,0.494246053,0.505753947,neutral,0.852301563,0.44757657,0.55242343
57,810240614,neutral,0.73955211,0.381086149,0.618913851,neutral,0.676438671,0.364105842,0.635894158,pos,0.35622727,0.551928954,0.448071046
58,822106488,neg,0.3430166,0.433237004,0.566762996,neg,0.205620782,0.385509785,0.614490215,neg,0.13067905,0.370381565,0.629618435
59,3220595598,neg,0.407603593,0.367755376,0.632244624,pos,0.222439722,0.540731861,0.459268139,neutral,0.591381425,0.375450571,0.624549429
60,14308012,neutral,0.876664205,0.74145525,0.25854475,neutral,0.817437424,0.808776086,0.191223914,neutral,0.81483616,0.6338201,0.3661799
61,459120920,pos,0.175358858,0.762560628,0.237439372,neutral,0.849256134,0.574769806,0.425230194,pos,0.475924987,0.812974515,0.187025485
62,1699096916,pos,0.47780934,0.53498328,0.46501672,neutral,0.829407806,0.255975075,0.744024925,pos,0.174487956,0.536021284,0.463978716
63,3174858823,neutral,0.75476683,0.625616521,0.374383479,neutral,0.728286409,0.553113664,0.446886336,neutral,0.713488206,0.585294874,0.414705126
64,309899650,neutral,0.927226378,0.460000309,0.539999691,pos,0.105013989,0.772990337,0.227009663,neutral,0.797120541,0.421525184,0.578474816
65,818839490,neg,0.132847044,0.299785954,0.700214046,neg,0.206234691,0.149792278,0.850207722,neg,0.148148276,0.27008268,0.72991732
66,32694093,neutral,0.589546476,0.440033244,0.559966756,neutral,0.744207665,0.517063988,0.482936012,neutral,0.775529337,0.364714714,0.635285286
67,258093389,pos,0.233881148,0.823161614,0.176838386,neutral,0.784228126,0.683340827,0.316659173,pos,0.355568101,0.732697771,0.267302229
68,67727882,neutral,0.684356212,0.791865507,0.208134493,pos,0.208495366,0.5178001,0.4821999,neutral,0.879675082,0.801399669,0.198600331
69,3029664532,neutral,0.721519199,0.619771454,0.380228546,pos,0.399785168,0.598235368,0.401764632,pos,0.279314449,0.561481555,0.438518445
70,158871860,neutral,0.602420122,0.512201564,0.487798436,neutral,0.848917686,0.761977717,0.238022283,neutral,0.516516511,0.627160738,0.372839262
71,30336192,neg,0.178090901,0.399639652,0.600360348,neg,0.027413879,0.47479536,0.52520464,neutral,0.792417147,0.194294287,0.805705713
72,3064605437,neutral,0.860756041,0.762877344,0.237122656,neutral,0.811260052,0.536006155,0.463993845,neutral,0.837085815,0.369029747,0.630970253
73,2871959037,pos,0.409930223,0.533169098,0.466830902,neutral,0.95503527,0.507835619,0.492164381,neutral,0.919962395,0.637784845,0.362215155
74,720516768,pos,0.493523076,0.858345505,0.141654495,neutral,0.595089061,0.548144371,0.451855629,neg,0.193657696,0.302247391,0.697752609
75,23593496,neutral,0.626275765,0.690285001,0.309714999,pos,0.127239503,0.582420228,0.417579772,neutral,0.680928374,0.734620698,0.265379302
76,2789433778,neutral,0.605876078,0.873902037,0.126097963,pos,0.111295592,0.833963585,0.166036415,pos,0.183525971,0.565482973,0.434517027
77,325328148,neutral,0.776691688,0.656375846,0.343624154,neutral,0.81582872,0.533979305,0.466020695,neutral,0.775918238,0.41819757,0.58180243
78,179940298,pos,0.480125635,0.601716504,0.398283496,neutral,0.692188575,0.545652247,0.454347753,pos,0.49574116,0.657856062,0.342143938
79,25510622,neutral,0.561574043,0.745813538,0.254186462,neg,0.156167056,0.486441718,0.513558282,pos,0.263778718,0.720208774,0.279791226
80,3066025187,neutral,0.986198476,0.774458725,0.225541275,neg,0.041306343,0.366805593,0.633194407,pos,0.371801474,0.693273777,0.306726223
81,23888835,neutral,0.618269836,0.526649596,0.473350404,neutral,0.695395287,0.66759974,0.33240026,neutral,0.850088729,0.561496975,0.438503025
82,391350149,neutral,0.763594684,0.542106169,0.457893831,neg,0.139688325,0.232141574,0.767858426,pos,0.448630727,0.540297492,0.459702508
83,364619260,neg,0.386338895,0.449028956,0.550971044,pos,0.423012262,0.522512531,0.477487469,pos,0.353602364,0.543362344,0.456637656
84,1367730182,neutral,0.83781745,0.373609432,0.626390568,neutral,0.730033083,0.49506218,0.50493782,neutral,0.756756277,0.55482129,0.44517871
85,184508635,neutral,0.802797724,0.588180662,0.411819338,neutral,0.592406771,0.836189159,0.163810841,neutral,0.604089593,0.715755402,0.284244598
86,471583774,neutral,0.595089061,0.490448001,0.509551999,pos,0.335142448,0.66116142,0.33883858,neutral,0.627264955,0.619501873,0.380498127
87,160130892,neutral,0.676011669,0.368663872,0.631336128,neg,0.340888542,0.428082867,0.571917133,neutral,0.578192981,0.45139965,0.54860035
88,330735142,neg,0.118505846,0.154274963,0.845725037,pos,0.216698145,0.527637407,0.472362593,neg,0.121847811,0.160846119,0.839153881
89,1671294391,pos,0.345752208,0.571586628,0.428413372,neg,0.319968901,0.474482909,0.525517091,neg,0.142748094,0.419460423,0.580539577
90,2790224973,pos,0.152192747,0.724931559,0.275068441,neg,0.222609176,0.446798844,0.553201156,neg,0.22310036,0.364347403,0.635652597
91,2874446142,pos,0.175810014,0.512996636,0.487003364,neutral,0.701778447,0.655586805,0.344413195,neg,0.154489252,0.272374453,0.727625547
92,61655506,pos,0.216695143,0.784589699,0.215410301,pos,0.469240078,0.622941796,0.377058204,neutral,0.639000468,0.795417169,0.204582831
93,193522549,pos,0.385795623,0.836802733,0.163197267,neutral,0.737262267,0.826832049,0.173167951,neutral,0.790052453,0.702929556,0.297070444
94,1230867979,neutral,0.854186622,0.291641809,0.708358191,neutral,0.603033965,0.356397468,0.643602532,pos,0.428650457,0.661404825,0.338595175
95,245738239,neutral,0.798520932,0.548144371,0.451855629,pos,0.431318399,0.525987288,0.474012712,neutral,0.732640975,0.615010128,0.384989872
96,15140223,neutral,0.909187862,0.674771517,0.325228483,neutral,0.671403936,0.39833697,0.60166303,neg,0.431243174,0.092042522,0.907957478
97,608491416,pos,0.116563732,0.55202344,0.44797656,neutral,0.818975054,0.798552291,0.201447709,neutral,0.76212617,0.524716044,0.475283956
98,14914477,pos,0.404360126,0.609464355,0.390535645,neg,0.399097932,0.32443612,0.67556388,pos,0.444598089,0.508612015,0.491387985
99,207404407,neutral,0.835863283,0.838015392,0.161984608,neutral,0.87692942,0.802013377,0.197986623,neutral,0.660507168,0.770901223,0.229098777
100,2567118523,neutral,0.593921245,0.662853524,0.337146476,neutral,0.801031873,0.498284565,0.501715435,neg,0.47780934,0.494246053,0.505753947
101,133169256,neutral,0.847315306,0.446329294,0.553670706,neutral,0.591128542,0.754398273,0.245601727,neutral,0.821262295,0.596013156,0.403986844
102,2734361280,neutral,0.852721014,0.79996011,0.20003989,neutral,0.952636636,0.660562482,0.339437518,pos,0.136185286,0.671165653,0.328834347
103,265802225,neutral,0.595089061,0.490448001,0.509551999,neutral,0.708023514,0.501685592,0.498314408,neutral,0.595089061,0.490448001,0.509551999
104,462128369,neutral,0.595417118,0.722953569,0.277046431,neutral,0.670042364,0.692177635,0.307822365,neutral,0.688719845,0.626815488,0.373184512
105,2616065880,neutral,0.72556014,0.482613542,0.517386458,neutral,0.596934144,0.694615608,0.305384392,neutral,0.689663421,0.643666605,0.356333395
106,243724106,pos,0.157511289,0.616516757,0.383483243,pos,0.376868907,0.616844055,0.383155945,pos,0.35894998,0.564210065,0.435789935
107,171580937,neutral,0.789016976,0.426814497,0.573185503,neutral,0.829309278,0.564924168,0.435075832,pos,0.448136083,0.660758232,0.339241768
108,2732021382,pos,0.464679533,0.517439095,0.482560905,neutral,0.855694241,0.557802838,0.442197162,pos,0.419301168,0.522911238,0.477088762
109,37113369,pos,0.222253518,0.617926182,0.382073818,pos,0.342825983,0.531956961,0.468043039,neutral,0.617796302,0.581001851,0.418998149
110,213186635,neg,0.19500205,0.499520084,0.500479916,neg,0.298676045,0.33056977,0.66943023,neg,0.47780934,0.494246053,0.505753947
111,490986566,neutral,0.888051829,0.570547418,0.429452582,neutral,0.79638914,0.606472065,0.393527935,neutral,0.854930583,0.791404643,0.208595357
112,462513751,neutral,0.813353329,0.510815024,0.489184976,neutral,0.833436169,0.760813056,0.239186944,neutral,0.858659585,0.593954293,0.406045707
113,1396484258,neutral,0.725740312,0.531460919,0.468539081,neutral,0.578518241,0.618401873,0.381598127,neutral,0.786273068,0.654361985,0.345638015
114,1259765539,neutral,0.648831252,0.481689372,0.518310628,pos,0.250450575,0.55494057,0.44505943,neg,0.267491453,0.388517442,0.611482558
115,2593147320,neutral,0.747882772,0.598191531,0.401808469,neutral,0.900804003,0.630464017,0.369535983,neutral,0.647052476,0.454602769,0.545397231
116,323043092,pos,0.247307962,0.517022547,0.482977453,pos,0.124147791,0.889101749,0.110898251,neutral,0.856825344,0.507678276,0.492321724
117,1225768602,neutral,0.757664401,0.674014444,0.325985556,neutral,0.838207124,0.763710731,0.236289269,pos,0.465589675,0.514807837,0.485192163
118,13549862,neutral,0.853328978,0.338102746,0.661897254,neutral,0.72639492,0.636185752,0.363814248,neutral,0.978403257,0.566664824,0.433335176
119,50081895,neutral,0.597017125,0.409378173,0.590621827,neutral,0.698341169,0.563296328,0.436703672,neutral,0.73657124,0.604545854,0.395454146
120,245499504,neg,0.308833117,0.491135113,0.508864887,pos,0.193322658,0.829492601,0.170507399,neutral,0.597611641,0.333520334,0.666479666
121,166385108,pos,0.290165261,0.692016879,0.307983121,neutral,0.720055562,0.565504229,0.434495771,neutral,0.757970096,0.597712217,0.402287783
122,228009287,neutral,0.761128006,0.593852279,0.406147721,neg,0.494243154,0.464462947,0.535537053,neutral,0.548346414,0.636230022,0.363769978
123,19754094,pos,0.350319855,0.749572502,0.250427498,neutral,0.691145024,0.549912337,0.450087663,neutral,0.703473104,0.429874481,0.570125519
124,12991012,neutral,0.881710411,0.814498166,0.185501834,neutral,0.864119889,0.507767544,0.492232456,neutral,0.885372493,0.85092834,0.14907166
125,4117197347,neutral,0.770588754,0.887887431,0.112112569,neutral,0.607755373,0.614187832,0.385812168,neutral,0.536028138,0.549203749,0.450796251
126,2406809846,neutral,0.610115558,0.53319804,0.46680196,neutral,0.746596656,0.577207719,0.422792281,neutral,0.5579319,0.471752802,0.528247198
127,602901139,pos,0.155868702,0.646894453,0.353105547,neutral,0.888561069,0.655164268,0.344835732,neg,0.475850274,0.480089667,0.519910333
128,2994396687,neutral,0.822563158,0.661270904,0.338729096,neutral,0.889102743,0.625841997,0.374158003,neutral,0.7995884,0.744969984,0.255030016
129,624109010,neutral,0.879471834,0.547266097,0.452733903,neutral,0.758447213,0.76694325,0.23305675,neutral,0.729380864,0.55652765,0.44347235
130,23008116,neg,0.163205275,0.411599271,0.588400729,neg,0.214311164,0.180775191,0.819224809,neutral,0.874056504,0.293091182,0.706908818
131,19306111,neutral,0.810593981,0.565337894,0.434662106,pos,0.464410864,0.877202528,0.122797472,pos,0.1814479,0.68790641,0.31209359
132,3028166259,pos,0.267012402,0.633486468,0.366513532,neutral,0.78886114,0.528663756,0.471336244,pos,0.168222018,0.710945047,0.289054953
133,2875338939,neutral,0.756849842,0.6934784,0.3065216,neutral,0.540023422,0.547532658,0.452467342,neutral,0.861043303,0.790624296,0.209375704
134,1584678218,pos,0.170040425,0.611894645,0.388105355,pos,0.142298589,0.560284351,0.439715649,neg,0.075873206,0.335154116,0.664845884
135,20606286,neg,0.47780934,0.494246053,0.505753947,neg,0.47780934,0.494246053,0.505753947,pos,0.265317291,0.650198292,0.349801708
136,18020390,pos,0.487863002,0.597535387,0.402464613,pos,0.153859318,0.815169235,0.184830765,neutral,0.720908806,0.86793972,0.13206028
137,1977815706,pos,0.21300219,0.617522135,0.382477865,pos,0.178989217,0.851552787,0.148447213,neutral,0.829516612,0.371524488,0.628475512
138,51195255,pos,0.444966195,0.617535731,0.382464269,pos,0.116832757,0.79097844,0.20902156,neutral,0.574900156,0.601982213,0.398017787
139,365262493,neg,0.109370052,0.167771573,0.832228427,neutral,0.861212561,0.311661376,0.688338624,pos,0.124143047,0.749487146,0.250512854
140,3012058538,pos,0.180003053,0.807216911,0.192783089,neg,0.238114724,0.298547774,0.701452226,pos,0.154966908,0.615475826,0.384524174
141,1072636736,neg,0.435770612,0.446575026,0.553424974,neutral,0.954285082,0.369987702,0.630012298,pos,0.226282384,0.769057002,0.230942998
142,277611667,neg,0.322541214,0.482249215,0.517750785,neg,0.310971068,0.307089627,0.692910373,neutral,0.754752352,0.226924272,0.773075728
143,1486004563,neutral,0.695985995,0.571248637,0.428751363,pos,0.482803297,0.548380183,0.451619817,neg,0.36462747,0.394250022,0.605749978
144,364892784,neutral,0.700964176,0.544623479,0.455376521,pos,0.10751349,0.830233972,0.169766028,neutral,0.858619567,0.801443777,0.198556223
145,19760382,neg,0.402383911,0.389125748,0.610874252,neg,0.148804257,0.153569829,0.846430171,neutral,0.806829599,0.325838638,0.674161362
146,389450416,pos,0.480635219,0.840205086,0.159794914,pos,0.498383787,0.712667029,0.287332971,neutral,0.686895243,0.469986592,0.530013408
147,406452995,pos,0.162179047,0.620729754,0.379270246,pos,0.337732801,0.697016239,0.302983761,pos,0.224361401,0.86766816,0.13233184
148,570266167,neutral,0.804661365,0.508607092,0.491392908,neutral,0.846916469,0.676229528,0.323770472,neutral,0.837645987,0.650400257,0.349599743
149,316042041,neg,0.12900715,0.394073582,0.605926418,neutral,0.739766109,0.261387434,0.738612566,neutral,0.739766109,0.261387434,0.738612566
150,224351791,neutral,0.869682479,0.750141815,0.249858185,neutral,0.917351995,0.536734489,0.463265511,neutral,0.59276656,0.675925316,0.324074684
151,2860884496,neutral,0.627095483,0.443896926,0.556103074,pos,0.432304034,0.677048791,0.322951209,neutral,0.710429531,0.656294641,0.343705359
152,300159654,neutral,0.760765316,0.59910643,0.40089357,pos,0.496811494,0.527177635,0.472822365,neutral,0.697215298,0.590019174,0.409980826
153,122759220,neutral,0.595546627,0.623812158,0.376187842,neutral,0.511515996,0.647145586,0.352854414,pos,0.286297948,0.759067602,0.240932398
154,74186243,neutral,0.859698613,0.548581398,0.451418602,pos,0.482862507,0.813783026,0.186216974,pos,0.485613194,0.5846343,0.4153657
155,139792337,neutral,0.834010437,0.857557708,0.142442292,neutral,0.6801724,0.593800938,0.406199062,neutral,0.661574275,0.857905327,0.142094673
156,14430596,neutral,0.922574445,0.555192458,0.444807542,neutral,0.948062088,0.563428086,0.436571914,neutral,0.960773534,0.660379298,0.339620702
157,711716911,neutral,0.67310552,0.34211282,0.65788718,neutral,0.65764584,0.478477251,0.521522749,neutral,0.973363439,0.51050735,0.48949265
158,24209476,neutral,0.620198251,0.572786335,0.427213665,neutral,0.82319795,0.653993248,0.346006752,pos,0.449906052,0.560140415,0.439859585
159,34557065,neutral,0.787046853,0.609460994,0.390539006,pos,0.121057057,0.583787988,0.416212012,neg,0.146904337,0.386605909,0.613394091
160,282594677,pos,0.215445655,0.662500797,0.337499203,neg,0.478254653,0.496461762,0.503538238,neg,0.452575538,0.350850928,0.649149072
161,363348408,neutral,0.806534508,0.681459457,0.318540543,pos,0.459259344,0.850636926,0.149363074,neg,0.233342426,0.47687978,0.52312022
162,14738804,pos,0.279078997,0.673035042,0.326964958,pos,0.082995339,0.600087609,0.399912391,neg,0.247614885,0.45393663,0.54606337
163,41377904,neutral,0.624499426,0.718333244,0.281666756,neutral,0.764883147,0.503549707,0.496450293,neutral,0.829754043,0.28422272,0.71577728
164,22386263,neutral,0.854889588,0.695192187,0.304807813,neutral,0.734259611,0.666817967,0.333182033,neutral,0.811733276,0.754714536,0.245285464
165,21166399,pos,0.49469606,0.608824309,0.391175691,pos,0.165518389,0.722936757,0.277063243,pos,0.255119275,0.543375896,0.456624104
166,26493362,neutral,0.76218522,0.666635217,0.333364783,pos,0.141163888,0.555688539,0.444311461,neutral,0.949998658,0.564780763,0.435219237
167,141293475,neg,0.241567345,0.399058135,0.600941865,neutral,0.858163689,0.497149807,0.502850193,neutral,0.827772284,0.540127761,0.459872239
168,90026845,pos,0.398096257,0.69876602,0.30123398,pos,0.275830532,0.708107755,0.291892245,neutral,0.68629755,0.415749702,0.584250298
169,436351349,pos,0.155094166,0.744799495,0.255200505,neutral,0.742089096,0.686379115,0.313620885,neutral,0.636747065,0.749894783,0.250105217
170,2207844577,pos,0.477148695,0.737875289,0.262124711,pos,0.198501528,0.877739687,0.122260313,pos,0.345464598,0.537284716,0.462715284
171,7788062,neutral,0.807291093,0.454739621,0.545260379,neutral,0.817437616,0.835326578,0.164673422,neg,0.071194929,0.365509,0.634491
172,311691360,pos,0.18169205,0.646117428,0.353882572,neg,0.47780934,0.494246053,0.505753947,neutral,0.595089061,0.490448001,0.509551999
173,1842682484,neutral,0.877078097,0.358918124,0.641081876,neutral,0.847459555,0.33337279,0.66662721,neutral,0.591255516,0.42890799,0.57109201
174,18389166,pos,0.145768452,0.727891953,0.272108047,neg,0.164816304,0.480160671,0.519839329,pos,0.30596112,0.710616484,0.289383516
175,144453011,neutral,0.808550307,0.791441186,0.208558814,neutral,0.541785623,0.624032492,0.375967508,pos,0.20958457,0.84251909,0.15748091
176,615626232,neg,0.11526822,0.282968456,0.717031544,pos,0.141713037,0.584437125,0.415562875,neutral,0.586815381,0.565269291,0.434730709
177,15784302,neutral,0.846009427,0.502679115,0.497320885,neutral,0.742689161,0.590036166,0.409963834,neutral,0.954275242,0.755457252,0.244542748
178,142897820,neutral,0.859004548,0.69731543,0.30268457,pos,0.269296513,0.701282182,0.298717818,neutral,0.841721571,0.561312432,0.438687568
179,575498130,neutral,0.778107691,0.828480295,0.171519705,neutral,0.787635013,0.570563294,0.429436706,neg,0.263878833,0.217321267,0.782678733
180,4069089148,neg,0.340772765,0.423284671,0.576715329,neutral,0.758119729,0.568691819,0.431308181,neg,0.000538035,0.492157207,0.507842793
181,40359930,neutral,0.762829743,0.588458009,0.411541991,pos,0.457586537,0.614014109,0.385985891,neutral,0.727519339,0.697298795,0.302701205
182,369077292,neg,0.136839863,0.433215465,0.566784535,neg,0.401382714,0.415645517,0.584354483,neg,0.120333376,0.176640569,0.823359431
183,2255814462,neutral,0.995928559,0.444842542,0.555157458,pos,0.191027221,0.749742322,0.250257678,pos,0.175811522,0.798786234,0.201213766
184,1649707226,pos,0.19067542,0.663495979,0.336504021,neutral,0.591840056,0.432598842,0.567401158,neg,0.381280837,0.412133419,0.587866581
185,246876217,neg,0.467947863,0.412415759,0.587584241,neutral,0.694605843,0.689914082,0.310085918,neutral,0.674269737,0.478026293,0.521973707
186,554498737,pos,0.334056746,0.535700382,0.464299618,neutral,0.666652743,0.397249749,0.602750251,pos,0.144916641,0.533416288,0.466583712
187,310114960,neg,0.439451099,0.430258465,0.569741535,pos,0.150366894,0.780151923,0.219848077,neg,0.04474816,0.34243732,0.65756268
188,51307978,pos,0.124870043,0.870311934,0.129688066,pos,0.261991412,0.584322225,0.415677775,neutral,0.63905957,0.423456474,0.576543526
189,362212601,neg,0.189449951,0.149881673,0.850118327,neg,0.097868328,0.169491306,0.830508694,neg,0.162199528,0.118051705,0.881948295
190,68200706,neutral,0.601423568,0.763198572,0.236801428,neutral,0.703744039,0.594932007,0.405067993,neutral,0.749671685,0.649459049,0.350540951
191,51592435,pos,0.191897811,0.656964117,0.343035883,neutral,0.603914656,0.48125243,0.51874757,pos,0.156565008,0.708427681,0.291572319
192,20214495,neutral,0.70437101,0.498277943,0.501722057,neutral,0.791230104,0.460850058,0.539149942,neutral,0.893170774,0.344253336,0.655746664
193,463047822,neutral,0.621195371,0.329669344,0.670330656,neutral,0.860094986,0.520604237,0.479395763,neutral,0.790890482,0.422875903,0.577124097
194,2989300223,neg,0.16797049,0.395412899,0.604587101,neutral,0.586773065,0.679446623,0.320553377,neutral,0.924116981,0.499676002,0.500323998
195,487653439,pos,0.161915252,0.602743211,0.397256789,neutral,0.693516854,0.552511359,0.447488641,pos,0.197359056,0.63852019,0.36147981
