,id,screen_name,lang,created_at,time_zone,followers_count,friends_count,statuses_count
13372,2316798014,eiupdates,en,Wed Jan 29 08:58:52 +0000 2014,Beijing,15329,14901,2121
13373,2473597250,MRkpd_,en,Fri May 02 07:14:36 +0000 2014,,559,722,939
13379,266336309,salinaschick,en,Tue Mar 15 02:13:56 +0000 2011,Arizona,806,1715,2868
13384,14142000,OhioEA,en,Thu Mar 13 19:52:26 +0000 2008,Eastern Time (US & Canada),6610,1238,6440
13387,594616066,ImpactAlpha,en,Wed May 30 13:54:09 +0000 2012,Arizona,2243,969,1377
13388,22836352,3ChicksOnLit,en,Wed Mar 04 21:21:10 +0000 2009,Eastern Time (US & Canada),1689,2006,22563
13393,188840511,NBAsavesyou,en,Thu Sep 09 18:28:11 +0000 2010,Atlantic Time (Canada),1477,1059,3428
13399,38232012,CollegeSummit,en,Wed May 06 17:38:57 +0000 2009,Quito,14712,4076,10345
13400,1487742920,DalessioVincent,en,Thu Jun 06 13:18:05 +0000 2013,Atlantic Time (Canada),320,238,1271
13408,304661173,NicoleKroese,en,Tue May 24 22:08:35 +0000 2011,Eastern Time (US & Canada),9142,6983,2143
13411,498394314,Trill_Pilot,en,Tue Feb 21 00:49:07 +0000 2012,Pacific Time (US & Canada),3001,4553,28021
13412,749405190,NBS_PG,en,Fri Aug 10 13:57:49 +0000 2012,Pacific Time (US & Canada),161,117,175
13414,21318183,MediaLeaders,en,Thu Feb 19 17:22:10 +0000 2009,Pacific Time (US & Canada),79677,42791,15173
13415,2323844491,Mohamme34079742,en,Sun Feb 02 14:12:44 +0000 2014,,185,473,446
13418,38333888,1Kevloso,en,Thu May 07 01:34:32 +0000 2009,Eastern Time (US & Canada),27459,15661,43860
13421,599606014,CasaFeranza,en,Mon Jun 04 22:09:20 +0000 2012,Athens,221626,153801,23973
13424,38804737,ManagersDiary,en,Sat May 09 05:23:19 +0000 2009,Pacific Time (US & Canada),661583,496011,34616
13447,931692174,NetSecretsUK,en,Wed Nov 07 10:03:42 +0000 2012,London,2532,2630,449
13452,62262345,Jim50667,en,Sun Aug 02 13:44:30 +0000 2009,,194,421,3296
13459,3469433415,loganfuqua15,en,Fri Aug 28 14:48:15 +0000 2015,,94,186,199
13462,14426771,SeanEllis,en,Thu Apr 17 22:41:09 +0000 2008,Pacific Time (US & Canada),98607,44391,20126
13463,2885097877,johnptraining,en,Fri Oct 31 12:50:46 +0000 2014,,12281,4216,4647
13468,22576348,BeccaHabegger,en,Tue Mar 03 03:09:36 +0000 2009,Central Time (US & Canada),1658,1309,6453
13475,19721592,debostic,en,Thu Jan 29 17:26:19 +0000 2009,Eastern Time (US & Canada),166385,164279,42418
13480,61887973,realadamdeacon,en,Fri Jul 31 22:10:30 +0000 2009,,143205,48260,52199
13487,510722587,UXAwards,en,Thu Mar 01 19:27:02 +0000 2012,,5126,3996,1493
13492,259766948,TheBakersTable,en,Wed Mar 02 15:14:52 +0000 2011,Edinburgh,1849,1150,3667
13514,37750573,DesignMap,en,Mon May 04 20:27:27 +0000 2009,Pacific Time (US & Canada),467,365,954
13520,27450176,inspiredpiano,en,Sun Mar 29 16:13:23 +0000 2009,London,418977,72052,11975
13527,68503084,Samfor3,en,Mon Aug 24 20:20:53 +0000 2009,Eastern Time (US & Canada),852,2011,19077
13531,9060812,IowaDawg,en,Mon Sep 24 01:25:57 +0000 2007,Central Time (US & Canada),6922,4308,100367
13558,26943896,frenne17,en,Fri Mar 27 03:52:19 +0000 2009,,360,318,8190
13561,936453666,NaqibAsmadi,en,Fri Nov 09 09:04:28 +0000 2012,Kuala Lumpur,504,363,19430
13562,2363504624,johnny_pinball,en,Thu Feb 27 02:38:06 +0000 2014,Pacific Time (US & Canada),157,288,347
13566,2250647833,TheClarenceSW1,en,Tue Dec 17 16:22:24 +0000 2013,Casablanca,702,411,585
13569,190539824,Monster_MG,en,Tue Sep 14 05:43:27 +0000 2010,Pacific Time (US & Canada),36989,33118,5689
13572,19736238,Benjaminengle,en,Thu Jan 29 21:38:17 +0000 2009,Eastern Time (US & Canada),353,1432,7061
13574,972700176,Perfectimage8,en,Mon Nov 26 21:03:21 +0000 2012,,673,1663,580
13582,436446659,phroex,en,Wed Dec 14 05:49:15 +0000 2011,Athens,1846,2009,48168
13587,47647095,B9Joker108,en,Tue Jun 16 15:11:53 +0000 2009,Melbourne,712,2639,3499
13588,174760774,NancyRudolph,en,Wed Aug 04 19:18:37 +0000 2010,,248,356,276
13593,354285863,DrJasjitSingh,en,Sat Aug 13 13:15:42 +0000 2011,London,1469,2068,3025
13601,224417699,SeviSimavi,en,Wed Dec 08 23:31:06 +0000 2010,London,21494,10920,7591
13604,153347486,lennyd7,en,Tue Jun 08 09:15:58 +0000 2010,,263,1998,1759
13609,2516928954,Bitcoinsallday,en,Fri May 23 03:36:46 +0000 2014,,9639,10399,17050
13616,259043880,Myprinceawoman,en,Tue Mar 01 01:28:25 +0000 2011,Central Time (US & Canada),445,803,2312
13617,248335718,samelnicomposer,en,Sun Feb 06 19:46:45 +0000 2011,Central Time (US & Canada),315,590,4733
13618,2438173117,Things_Internet,en,Fri Apr 11 08:23:54 +0000 2014,,36882,8219,41731
13624,3684009017,itravelandwork,en,Thu Sep 17 08:57:20 +0000 2015,Pacific Time (US & Canada),601,4993,857
13654,557551400,ukartsdirectory,en,Thu Apr 19 09:00:59 +0000 2012,London,61773,45144,31551
13664,75732893,kaitlinaislin,en,Sun Sep 20 06:11:24 +0000 2009,Eastern Time (US & Canada),214,762,1364
13666,47503235,ClaudioGT,en,Tue Jun 16 01:24:22 +0000 2009,Eastern Time (US & Canada),33990,33912,3563
13673,353714060,AuthorsLounge,en,Fri Aug 12 14:37:12 +0000 2011,Eastern Time (US & Canada),557,729,1912
13676,3270491179,Samm2000,en,Mon Jul 06 23:42:20 +0000 2015,,645,2882,1139
13678,40368200,WorkoutChamp,en,Sat May 16 00:14:29 +0000 2009,Pacific Time (US & Canada),12002,11610,286
13679,2754385314,djembepr,en,Fri Aug 22 09:11:48 +0000 2014,Pacific Time (US & Canada),300,525,1100
13682,799221480,robin_mathai,en,Sun Sep 02 23:22:46 +0000 2012,New Caledonia,48,474,2181
13703,3238965971,YourMomMcm,en,Wed May 06 14:45:46 +0000 2015,Pacific Time (US & Canada),1037,537,4883
13709,184941975,ItsNot_BRANDON,en,Mon Aug 30 21:34:08 +0000 2010,Central Time (US & Canada),1200,939,55872
13719,543130676,lilcorn_,en,Mon Apr 02 05:19:16 +0000 2012,Central Time (US & Canada),24013,22625,25418
13722,1637352720,ourjaya,en,Thu Aug 01 07:25:16 +0000 2013,,8336,5761,15250
13724,3407326280,goexploreparks,en,Mon Aug 31 20:29:20 +0000 2015,Pacific Time (US & Canada),405,1732,88
13726,401778565,baga911,en,Mon Oct 31 02:23:28 +0000 2011,,157339,157150,7898
13736,50294938,MichaelENichols,en,Wed Jun 24 12:48:56 +0000 2009,Eastern Time (US & Canada),156326,122390,30255
13752,41315728,CenaMontana1989,en,Wed May 20 07:27:17 +0000 2009,Pacific Time (US & Canada),399,622,14386
13755,154786672,_devlim,en,Sat Jun 12 05:37:54 +0000 2010,Kuala Lumpur,245,709,1279
13757,14755701,mcraddock,en,Tue May 13 06:49:17 +0000 2008,London,2081,2251,22052
13758,503596045,DannyOfficialxD,en,Sat Feb 25 21:48:33 +0000 2012,Pacific Time (US & Canada),922,879,5743
13759,1569883800,_Latoyaa,en,Fri Jul 05 06:57:36 +0000 2013,Atlantic Time (Canada),255,283,9217
13766,195959366,BrianCurtisNBC5,en,Tue Sep 28 00:14:11 +0000 2010,Eastern Time (US & Canada),11501,2222,10913
13769,60261918,SciTechRangers,en,Sun Jul 26 07:59:29 +0000 2009,Mountain Time (US & Canada),121595,101248,33457
13772,1908682824,JNPinnerAWESOME,en,Thu Sep 26 18:00:41 +0000 2013,Atlantic Time (Canada),1095,1995,5721
13788,924235590,Cam_Egs,en,Sat Nov 03 23:31:56 +0000 2012,Central Time (US & Canada),650,425,5143
13808,14238762,DotComHippie,en,Thu Mar 27 21:07:53 +0000 2008,Hawaii,96326,79928,6824
13815,2446161085,Dvibz,en,Tue Apr 15 22:41:59 +0000 2014,Pacific Time (US & Canada),1629,2052,4509
13843,1388503417,ubeltmanila,en,Mon Apr 29 02:54:56 +0000 2013,Beijing,9061,453,373
13853,113034662,SwiftKey,en,Wed Feb 10 13:51:59 +0000 2010,London,186909,141007,29726
13854,2511541668,CharityNewss,en,Wed May 21 02:19:16 +0000 2014,,18073,16205,1750
13855,16438790,csixty4,en,Wed Sep 24 19:06:32 +0000 2008,Eastern Time (US & Canada),922,1129,21729
13858,388488725,CBreezyBieber,en,Mon Oct 10 20:41:37 +0000 2011,Casablanca,29415,26233,91338
13862,2182438333,Alchetron,en,Fri Nov 08 15:39:52 +0000 2013,,174020,136750,754
13866,1353272929,domafr3ak,en,Mon Apr 15 02:25:05 +0000 2013,Atlantic Time (Canada),858,821,38599
13868,2913839297,MCLOVIN_DAT_ASS,en,Wed Dec 10 14:21:48 +0000 2014,,1197,1639,1984
13874,3061819396,Emantras_US,en,Wed Feb 25 12:11:08 +0000 2015,Chennai,106,495,1034
13880,2782211491,_bioengineer,en,Sun Aug 31 12:03:37 +0000 2014,London,38775,26338,1882
13891,1851824340,JoshMoodyKHUB,en,Tue Sep 10 15:56:59 +0000 2013,Pacific Time (US & Canada),507,1501,1450
13895,1222585274,jfpatriot,en,Tue Feb 26 17:42:00 +0000 2013,Eastern Time (US & Canada),10114,10114,11666
13899,68206034,SocialMediaSass,en,Sun Aug 23 18:40:40 +0000 2009,Eastern Time (US & Canada),14653,13999,19221
13902,152692514,BettieLoves,en,Sun Jun 06 16:39:25 +0000 2010,Central Time (US & Canada),2458,2028,23934
13923,992236507,NeyshaaLee,en,Thu Dec 06 02:29:17 +0000 2012,Arizona,342,290,4840
13926,3140737374,3ocialMediaTips,en,Sun Apr 05 22:22:54 +0000 2015,Eastern Time (US & Canada),14285,15139,929
13937,64828599,DrRandyRoss,en,Tue Aug 11 21:27:20 +0000 2009,Eastern Time (US & Canada),32974,24456,1422
13958,6454022,jimscard,en,Wed May 30 21:15:17 +0000 2007,Pacific Time (US & Canada),546,1147,5670
13972,38048560,PCRM,en,Tue May 05 23:14:00 +0000 2009,Eastern Time (US & Canada),37948,21568,6595
13975,33689637,croftersorganic,en,Mon Apr 20 22:22:10 +0000 2009,Mountain Time (US & Canada),9572,5924,22877
13977,3332491514,OCDplus,en,Tue Aug 25 02:05:55 +0000 2015,Pacific Time (US & Canada),373,315,122
13988,3161530537,a_lounsbury,en,Fri Apr 17 18:37:41 +0000 2015,,152,381,360
13998,15793787,GlenWoodfin,en,Sun Aug 10 00:34:35 +0000 2008,Eastern Time (US & Canada),49204,50913,9859
14013,18953227,wobuilt,en,Tue Jan 13 21:00:44 +0000 2009,Central Time (US & Canada),1186,1971,5701
14015,298810790,spinblk42,en,Sun May 15 00:13:42 +0000 2011,,1187,1999,14696
14016,181043204,TylerJonesLive,en,Sat Aug 21 03:42:32 +0000 2010,Central Time (US & Canada),7664,5868,22272
14019,1677356413,HerMajesty_,en,Sat Aug 17 04:32:23 +0000 2013,Eastern Time (US & Canada),666,504,22834
14039,617302507,JessicaJokisch,en,Sun Jun 24 17:15:40 +0000 2012,Eastern Time (US & Canada),4853,3714,6580
14043,3187055125,PathtoTeach,en,Wed May 06 20:49:30 +0000 2015,,184,521,386
14044,3035837066,manajerk26,en,Sun Feb 22 06:52:11 +0000 2015,Pacific Time (US & Canada),2650,4325,295
14046,2617739208,msjoyciejones,en,Fri Jul 11 17:52:06 +0000 2014,,2596,2429,837
14066,795926948,BenWealthy1,en,Sat Sep 01 11:55:45 +0000 2012,,1736,1999,9521
14073,123987975,BabyBash,en,Wed Mar 17 21:52:25 +0000 2010,Pacific Time (US & Canada),187341,174757,30210
14086,253565404,judyForce,en,Thu Feb 17 14:15:07 +0000 2011,Atlantic Time (Canada),142,177,1336
14088,63827777,geoffholsclaw,en,Fri Aug 07 21:12:54 +0000 2009,Central Time (US & Canada),28095,24297,11083
14097,2608254883,PurdueHoopsFan,en,Sun Jul 06 20:03:05 +0000 2014,,2164,1916,2570
14100,321029535,aliyumousa,en,Mon Jun 20 22:31:25 +0000 2011,West Central Africa,666,573,9843
14111,15544273,sisterwash65,en,Tue Jul 22 23:09:21 +0000 2008,Quito,135,291,1429
14113,3374091166,Freelancing2015,en,Mon Jul 13 14:24:04 +0000 2015,,40957,39372,198
14116,496264170,nora_germain,en,Sat Feb 18 19:41:05 +0000 2012,Pacific Time (US & Canada),3365,1192,6427
14117,197345499,Fleming_Energy,en,Fri Oct 01 07:33:04 +0000 2010,Bratislava,14099,3050,5057
14122,1333055658,RTREALMUSIC,en,Sun Apr 07 03:35:35 +0000 2013,Eastern Time (US & Canada),2958,2614,9779
14131,331518461,DemiMoore2Day,en,Fri Jul 08 09:10:36 +0000 2011,Arizona,61705,33280,64494
14133,25957357,Princeton116,en,Mon Mar 23 05:06:33 +0000 2009,Pacific Time (US & Canada),8928,887,26685
14143,2777905342,McNairSTEMLab,en,Sat Sep 20 15:16:30 +0000 2014,Eastern Time (US & Canada),274,643,382
14147,15244782,WillRabbe,en,Thu Jun 26 15:20:23 +0000 2008,Eastern Time (US & Canada),1299,1000,18326
14161,746703,Morteza,en,Fri Feb 02 07:05:51 +0000 2007,Tehran,161,412,3736
14174,740154582,Nanotechnology7,en,Mon Aug 06 08:36:25 +0000 2012,Beijing,4698,4152,16203
14186,2875131159,Swanest_,en,Thu Nov 13 14:58:11 +0000 2014,Ljubljana,5712,3553,7813
14192,3304427951,Rylee_Blade00,en,Sun May 31 08:04:28 +0000 2015,,184,820,162
14204,30805637,BruceJudson,en,Mon Apr 13 04:19:43 +0000 2009,Eastern Time (US & Canada),21606,11966,8730
14237,37174923,riracharlotte,en,Sat May 02 10:14:39 +0000 2009,Eastern Time (US & Canada),2259,2125,3198
14239,21489303,LexOneGTPS,en,Sat Feb 21 14:48:26 +0000 2009,Central Time (US & Canada),68185,6353,25177
14258,193936797,MeggieMay13,en,Thu Sep 23 01:07:10 +0000 2010,Pacific Time (US & Canada),2233,356,5658
14261,93401939,FranceSouth,en,Sun Nov 29 13:43:04 +0000 2009,Paris,9155,8551,10352
14272,134791688,Emtrain,en,Mon Apr 19 13:11:49 +0000 2010,Pacific Time (US & Canada),1002,2127,2030
14288,20426028,CriticalSteph,en,Mon Feb 09 09:58:11 +0000 2009,London,1518,1486,23827
14291,64536032,amn0608,en,Mon Aug 10 22:30:44 +0000 2009,Eastern Time (US & Canada),423,559,6460
14304,1690238016,KingsleyLudeki,en,Thu Aug 22 06:59:56 +0000 2013,Nairobi,302,520,271
14305,44971116,NurseDee3,en,Fri Jun 05 19:21:02 +0000 2009,Quito,1808,1442,25127
14324,198179597,adamscrabble,en,Sun Oct 03 15:40:31 +0000 2010,,31263,28148,7222
14328,1173875958,azstoykristie,en,Wed Feb 13 04:29:29 +0000 2013,,576,494,662
14331,2832908293,Invest_Social,en,Fri Sep 26 11:49:13 +0000 2014,Pacific Time (US & Canada),6808,7441,3310
14342,202858378,JWGartin,en,Fri Oct 15 00:04:22 +0000 2010,Eastern Time (US & Canada),488,1846,6828
14352,593175932,brandondsutton,en,Mon May 28 23:56:25 +0000 2012,Eastern Time (US & Canada),201,622,116
14353,308663679,TomReller,en,Tue May 31 19:54:49 +0000 2011,,2036,569,2434
14366,179510996,dennisaprice,en,Tue Aug 17 13:29:57 +0000 2010,Quito,663,1927,5125
14387,19338443,anandtahil,en,Thu Jan 22 13:44:39 +0000 2009,Baku,760,1318,6577
14388,100188103,willtravers,en,Tue Dec 29 09:55:09 +0000 2009,,21772,18584,4502
14389,1040987959,M__Academic,en,Fri Dec 28 00:48:44 +0000 2012,Brisbane,150,607,1950
14392,3490873696,Marniafederer,en,Sun Aug 30 12:07:07 +0000 2015,Pacific Time (US & Canada),436,2523,795
14406,1612448300,SHedebrandt,en,Mon Jul 22 09:32:20 +0000 2013,,9014,5865,871
14408,29468043,mattapperson,en,Tue Apr 07 15:17:17 +0000 2009,Eastern Time (US & Canada),1385,709,21696
14421,50812395,MFC_Futsal,en,Thu Jun 25 23:24:51 +0000 2009,London,6419,1186,17237
14441,46874397,anthony_mcgowan,en,Sat Jun 13 12:02:32 +0000 2009,London,4345,3028,14811
14451,1565080794,PondokJAWARA,en,Wed Jul 03 07:17:49 +0000 2013,Jakarta,15378,16363,5319
14452,1355285742,gbestreetteam,en,Mon Apr 15 20:41:54 +0000 2013,,1272,1864,11656
14456,49053003,WhatYouCanDo,en,Sat Jun 20 16:53:40 +0000 2009,Eastern Time (US & Canada),2418,2600,13998
14466,3067917497,Crouzet_Motors,en,Tue Mar 03 14:33:07 +0000 2015,Belgrade,449,1817,1344
14471,1531511574,talkingtiana,en,Wed Jun 19 17:53:58 +0000 2013,London,9724,9269,9877
14477,2709232916,SafaZakholy,en,Tue Aug 05 12:48:26 +0000 2014,Kyiv,1105,1093,1534
14479,1621402694,BrokenDoc,en,Thu Jul 25 22:09:38 +0000 2013,,594,1112,816
14484,62850528,FDUWhatsNew,en,Tue Aug 04 15:49:20 +0000 2009,Eastern Time (US & Canada),6538,7019,11713
14494,2389576687,GDforEmployers,en,Fri Mar 14 17:51:53 +0000 2014,Arizona,67153,30264,9392
14497,955866636,viewglass,en,Sun Nov 18 17:20:05 +0000 2012,Pacific Time (US & Canada),1120,789,881
14498,2300168491,bodybuildinghel,en,Sun Jan 19 18:54:04 +0000 2014,Baghdad,4001,3638,5281
14506,570885725,nathantempey,en,Fri May 04 14:43:10 +0000 2012,Atlantic Time (Canada),830,2010,2752
14515,2800383746,wheelhealthcare,en,Tue Sep 09 18:58:53 +0000 2014,,1624,1999,1346
14549,2439677630,sundeepgorr,en,Sat Apr 12 07:38:30 +0000 2014,,152,2250,882
14558,2950099365,wewantedm,en,Mon Dec 29 22:28:52 +0000 2014,Lisbon,21610,13109,1145
14561,614631812,TYCOfficial,en,Thu Jun 21 22:33:42 +0000 2012,London,1516,508,972
14572,892354820,flossygentleman,en,Sat Oct 20 03:12:50 +0000 2012,,312,486,8016
14576,3873674967,alamoudyt1,en,Mon Oct 05 19:19:28 +0000 2015,,23961,24059,578
14597,3072762266,PettigrewCammy,en,Wed Mar 11 09:11:18 +0000 2015,,1759,2018,793
14619,14184037,NJIT,en,Thu Mar 20 13:41:37 +0000 2008,Eastern Time (US & Canada),6971,720,30828
14628,356893042,RoseGalvaniZPGO,en,Wed Aug 17 14:46:26 +0000 2011,Ljubljana,12359,13736,9120
14629,22432487,Dekke,en,Mon Mar 02 01:14:51 +0000 2009,Dublin,1081,3217,8271
14632,205957912,ConsiderMeDead,en,Fri Oct 22 00:01:17 +0000 2010,Pacific Time (US & Canada),596425,556556,28030
14642,53273003,KCgoesCrazy,en,Fri Jul 03 02:51:44 +0000 2009,Bangkok,825,1169,55492
14653,25086696,Invagination,en,Wed Mar 18 15:05:57 +0000 2009,Eastern Time (US & Canada),482,399,2536
14654,9469272,mzrascoff,en,Tue Oct 16 03:00:03 +0000 2007,Berlin,1807,1642,5076
14655,2303133834,headcountguru,en,Tue Jan 21 14:00:07 +0000 2014,Hawaii,1642,1950,1222
14659,117477071,KnowledgeBishop,en,Thu Feb 25 17:47:27 +0000 2010,Eastern Time (US & Canada),55737,27969,51729
14669,420700517,AlphamaleCanis,en,Fri Nov 25 00:03:57 +0000 2011,Pacific Time (US & Canada),20065,10235,8165
14674,2332068544,Rederikonsult,en,Sat Feb 08 15:54:34 +0000 2014,,79,223,715
14684,3044567841,philip24601,en,Wed Feb 18 13:20:02 +0000 2015,Eastern Time (US & Canada),17604,15463,3037
14695,942868836,BillClintonTHOF,en,Mon Nov 12 05:26:30 +0000 2012,Central Time (US & Canada),57409,55589,5984
14701,327752569,yaser1222,en,Sat Jul 02 02:54:29 +0000 2011,,2206,3049,1443
14716,1428703674,ChicagoCAPS14,en,Tue May 14 20:01:34 +0000 2013,,2800,305,2090
14722,334794346,RahulDonge,en,Wed Jul 13 17:43:12 +0000 2011,Mumbai,104,187,216
14727,2966146565,aSmartPractice,en,Wed Jan 07 15:16:48 +0000 2015,,373,398,2184
14732,3054377939,sroberts1818,en,Mon Feb 23 00:20:15 +0000 2015,,197,112,5656
14751,560038378,King_Char1es,en,Sun Apr 22 03:42:30 +0000 2012,Eastern Time (US & Canada),29013,24219,15186
14769,1589337710,musiqmotivation,en,Fri Jul 12 20:24:31 +0000 2013,Eastern Time (US & Canada),64276,60992,11957
14783,520773736,AlexaPayge,en,Sat Mar 10 22:04:31 +0000 2012,Eastern Time (US & Canada),629,994,12419
14794,95695246,Mattias_S,en,Wed Dec 09 17:50:22 +0000 2009,Ljubljana,2070,1335,6713
14798,285858802,CurtMilner,en,Thu Apr 21 22:41:36 +0000 2011,London,1719,2009,44471
14805,611010814,IlwadElman,en,Sun Jun 17 18:07:51 +0000 2012,Pacific Time (US & Canada),6573,706,5195
14811,348248567,Leathermanbxc,en,Thu Aug 04 03:29:41 +0000 2011,Brasilia,8580,5624,3102
14821,15400055,KeithMyers,en,Sat Jul 12 03:15:38 +0000 2008,Pacific Time (US & Canada),85210,76846,5174
14846,2810599582,TedStryyker,en,Mon Oct 06 15:49:05 +0000 2014,Eastern Time (US & Canada),1083,1448,954
14868,163662008,independentaus,en,Wed Jul 07 00:09:27 +0000 2010,Brisbane,12783,11617,21466
14871,2923118128,videya_gaymen,en,Mon Dec 15 15:52:02 +0000 2014,Pacific Time (US & Canada),171,355,1644
14873,1891256138,djballltfc75,en-gb,Sat Sep 21 19:46:33 +0000 2013,,204,1291,1683
14883,614429457,youthfulcities,en,Thu Jun 21 14:17:55 +0000 2012,Atlantic Time (Canada),4678,2314,5244
14887,107087487,swetrader,en,Thu Jan 21 14:29:30 +0000 2010,Stockholm,30665,24608,18972
14898,3303446765,jeaber,en,Sat May 30 05:10:39 +0000 2015,Pacific Time (US & Canada),980,243,288
14901,23982649,DebbieGrattan,en,Thu Mar 12 16:57:27 +0000 2009,,3118,2328,1642
14904,93183948,TheFrenchieBoi,en,Sat Nov 28 13:27:56 +0000 2009,Paris,145435,51396,20118
14915,471601852,GonzalezJustin_,en,Mon Jan 23 02:04:18 +0000 2012,,1641,744,38804
14917,1665386791,Benenati44,en,Mon Aug 12 15:38:30 +0000 2013,Atlantic Time (Canada),6318,743,2254
14919,488713596,DarrellGroves,en,Fri Feb 10 19:18:32 +0000 2012,Pacific Time (US & Canada),11567,10734,13049
14922,224539468,PushingThePen,en,Thu Dec 09 07:44:17 +0000 2010,Arizona,66118,66460,10062
14941,903795410,HackerEarth,en,Thu Oct 25 12:16:26 +0000 2012,,5081,799,7787
14948,52884613,HearsaySocial,en,Wed Jul 01 23:09:39 +0000 2009,Pacific Time (US & Canada),8262,2474,5641
14949,184259806,Brighterlitz,en,Sun Aug 29 02:57:35 +0000 2010,Pacific Time (US & Canada),3576,5002,6502
14953,36032320,zbleumoon,en,Tue Apr 28 10:09:19 +0000 2009,Eastern Time (US & Canada),485795,452582,189757
14977,15120121,raymondphil2,en,Sat Jun 14 21:47:41 +0000 2008,London,115939,64554,73
14986,348655450,AllianceIndEff,en,Thu Aug 04 19:49:06 +0000 2011,Eastern Time (US & Canada),556,2001,983
14992,2688930078,UIAinnovation,en,Tue Jul 29 02:32:02 +0000 2014,Pacific Time (US & Canada),1076,1050,1563
15000,479995193,WINSmona,en,Wed Feb 01 00:47:56 +0000 2012,Eastern Time (US & Canada),1612,600,922
15007,177839703,ranuisinuranus,en,Fri Aug 13 05:25:24 +0000 2010,Quito,1120,2115,6363
15022,244160739,PBCountySheriff,en,Fri Jan 28 17:10:16 +0000 2011,Central Time (US & Canada),25359,5094,4152
15027,24469339,WealthStylist,en,Sun Mar 15 02:01:11 +0000 2009,Central Time (US & Canada),855,1694,3504
15031,57443437,Ch2KTUU,en,Thu Jul 16 20:53:02 +0000 2009,Alaska,28867,1469,29823
15032,7810692,KevinCurry,en,Mon Jul 30 04:42:56 +0000 2007,Pacific Time (US & Canada),1003,1062,7548
15035,413483863,Pete_Rumney,en,Tue Nov 15 23:07:51 +0000 2011,Casablanca,62438,62084,15302
15072,78709025,nomadic4trees,en,Wed Sep 30 21:09:11 +0000 2009,Pacific Time (US & Canada),21482,21178,17300
15073,7521012,davisshaver,en,Tue Jul 17 01:23:47 +0000 2007,Quito,2660,1469,19521
15078,717444312,SternEverett,en,Thu Jul 26 05:12:36 +0000 2012,,28657,4762,3986
15081,370327943,PollysandTobys,en,Thu Sep 08 20:53:50 +0000 2011,Central Time (US & Canada),2326,2377,5739
15084,58305317,albertkivits,en,Sun Jul 19 21:57:01 +0000 2009,Amsterdam,2196,2180,27004
15096,3429623483,CortexIT,en,Tue Aug 18 09:44:09 +0000 2015,Pacific Time (US & Canada),1271,2342,79
15101,16548435,VR4SmallBiz,en,Wed Oct 01 19:10:55 +0000 2008,Pacific Time (US & Canada),182941,152935,16116
15107,398986770,ABCMagazineUK,en,Wed Oct 26 20:41:32 +0000 2011,Amsterdam,8000,5643,39800
15109,73557861,townhalltz,en,Sat Sep 12 03:18:24 +0000 2009,Bogota,4204,4193,16379
15123,340212738,fasttrackimpact,en,Fri Jul 22 09:50:17 +0000 2011,London,4934,4590,2226
15125,2845207617,USAFreedomKids,en,Sun Oct 26 14:24:30 +0000 2014,Eastern Time (US & Canada),9057,8806,1043
15127,112747369,blubydesign,en,Tue Feb 09 15:39:14 +0000 2010,Pacific Time (US & Canada),8306,3490,2909
15130,50815971,Palidan,en,Thu Jun 25 23:34:39 +0000 2009,Pacific Time (US & Canada),72632,79298,175412
15137,132989876,lemtheking,en,Wed Apr 14 18:30:42 +0000 2010,Central Time (US & Canada),242,352,25057
15139,263699415,KABANO15,en,Thu Mar 10 15:26:32 +0000 2011,Quito,299,296,2723
15149,3436218215,chaarmz4,en,Sun Aug 23 02:02:40 +0000 2015,Pacific Time (US & Canada),82,174,198
15153,1651515846,BeIIaThorneNews,en,Tue Aug 06 23:50:40 +0000 2013,Arizona,29070,16375,25083
15174,106166263,LogBookTwit,en,Mon Jan 18 18:16:25 +0000 2010,Pacific Time (US & Canada),178,201,784
15176,19927676,michaelgoldrich,en,Mon Feb 02 20:09:46 +0000 2009,Eastern Time (US & Canada),44407,43674,13827
15196,47914099,FPessolano,en,Wed Jun 17 10:02:01 +0000 2009,Brussels,3478,1367,3650
15199,1009478966,Jdiazinvesting,en,Thu Dec 13 18:49:40 +0000 2012,Eastern Time (US & Canada),251,886,734
15202,229157472,hperryhorton,en,Tue Dec 21 17:41:18 +0000 2010,Pacific Time (US & Canada),2178,4585,4855
15207,3606012912,militaryape,en,Fri Sep 18 14:55:00 +0000 2015,,15,671,244
15212,1945589090,TreatmentScores,en,Tue Oct 08 01:35:08 +0000 2013,,3097,3158,7920
15217,3799530736,HilariousRoast,en,Mon Sep 28 03:15:49 +0000 2015,Pacific Time (US & Canada),40582,7475,1258
15220,3031269959,GYMismyHomeX,en,Wed Feb 11 20:59:27 +0000 2015,,18266,19245,6369
15229,41649851,Luke_Andrews_,en,Thu May 21 18:53:02 +0000 2009,London,26567,14153,7701
15231,368375701,pandcorps,en,Mon Sep 05 14:52:33 +0000 2011,Eastern Time (US & Canada),538,540,125
15235,180603779,DeanSossin,en,Fri Aug 20 01:18:02 +0000 2010,,6215,5285,6385
15255,2317278745,emilymullingsss,en,Wed Jan 29 14:48:43 +0000 2014,,300,231,4120
15269,249040008,THEDALE_,en,Tue Feb 08 06:56:59 +0000 2011,Mountain Time (US & Canada),61190,59101,15058
15273,17944711,Lord_Arse,en-gb,Sun Dec 07 18:11:08 +0000 2008,London,61410,65591,11049
